PROJNUM,GrantNum
20160417,
20160417,
20160417,
20160419,11-14-017
20160419,
20160419,
20160419,
20160447,
20160424,2016-29-650
20160424,
20160424,
20160447,214-3999-10658
20160396,
20160396,
20160396,20-16-003
20160423,
20160423,
20160423,
20160423,
20160423,
20160423,
20160448,
20160448,214-3999-10658
20160403,
20160403,215-5016
20160397,213-3053
20160397,
20160397,
20160397,
20160397,
20160397,
20160398,
20160398,215-2008
20160398,
20160398,
20160398,
20160398,
20160398,15-008
20160412,
20160412,
20160412,215-2015
20160412,
20160412,
20160399,
20160399,215-2008
20160399,
20160399,
20160399,
20160399,
20160400,
20160400,
20170281,216-2012
20170281,15-028
20170281,P-17-0209
20170281,
20170281,
20170281,
20160401,
20160401,
20160401,
20160401,04-14-011
20160405,
20160405,12-14-009
20160405,
20160405,
20160424,
20160403,
20160404,
20160404,
20160404,
20170262,
20160404,013-16
20160404,
20160434,
20160417,2016-29-651
20160434,2016-29-630
20170031,
20160421,
20160421,
20160421,
20160421,
20160421,
20160406,28-16-011
20160406,
20160406,
20160423,2016-29-612
20160409,18-16-004
20160409,
20160409,
20160413,2016-29-603
20160413,
20160414,215-6024
20160414,
20160414,
20160414,
20160410,
20160410,21-16-007
20160410,
20160414,
20160411,21-16-013
20160411,
20160411,
20160411,
20160420,07-14-006
20160420,
20160420,
20160415,
20160415,
20160415,
20160415,
20160415,
20160416,05-14-010
20160416,
20160416,
20160416,
20160416,
20160416,
20160424,
20160418,
20160418,26-14-022
20160418,
20160444,214-2049
20160444,
20160444,216-900
20160445,214-2049
20160445,
20160445,
20160446,
20160446,
20160446,214-2049
20160441,216-900
20160441,
20160441,214-2049
20160442,
20160442,214-2049
20160443,
20160443,214-2049
20160435,
20170076,
20170076,11-16-004
20170076,
20160430,
20160430,
20160430,11-16-002
20160428,
20160428,
20160428,
20160428,
20160428,
20160428,2016-29-646
20160421,216-3005
20160422,
20170004,
20160422,
20170004,2016-29-637
20170004,
20170004,
20170004,
20170004,
20170004,
20170004,
20160422,08-14-008
20170004,
20170004,
20160425,
20160425,
20160425,06-14-011
20160425,
20160426,215-6050
20160426,
20160426,
20160426,
20160427,
20160427,01-14-008
20160427,
20160429,
20160429,2016-29-644
20160429,
20160429,
20160429,
20160429,
20160429,
20160429,
20160440,
20160440,
20160440,
20160440,
20160440,
20160440,2016-29-654
20160431,
20160431,214-4888-11505
20160431,
20160431,
20160431,
20160432,
20160432,
20160432,14-16-005
20160433,047-15
20160433,
20160433,
20160433,
20160435,2016-29-631
20160436,
20160436,
20160436,2016-29-643
20160436,
20160436,
20160436,
20160437,
20160437,
20160437,
20160437,
20160437,2016-29-629
20160437,
20160437,
20170249,
20170249,216-2061
20170249,
20170249,
20170249,
20170249,
20170249,
20170249,
20170249,15-018
20160438,
20160438,23-16-027
20160438,
20170015,
20170015,
20170015,
20170015,
20160439,
20170015,
20170015,
20170015,
20170015,
20170015,
20160439,2016-29-628
20160439,
20160439,
20160439,
20160439,
20160439,
20160439,
20170017,
20170017,04-14-009
20170017,
20170017,
20170018,
20170018,
20170018,
20170018,
20170001,09-14-007
20170001,
20170001,
20170018,214-4024
20170002,
20170002,
20170002,16-16-009
20170002,
20170003,
20170003,
20170003,
20170003,01-16-008
20170006,16-16-057
20170006,
20170006,
20170006,
20170010,
20170010,
20170010,
20170010,
20170010,2016-29-641
20170010,
20170010,
20170005,
20170005,
20170005,24-16-005
20170046,
20170046,
20170046,
20170046,2016-29-602
20170046,
20170046,
20170046,
20170046,
20170046,
20170046,
20170011,01-16-002
20170046,
20170011,
20170046,
20170011,
20170046,
20170007,
20170007,
20170007,
20170007,20-16-004
20170008,15-16-055
20170008,
20170008,
20170008,
20170009,2016-29-626
20170009,
20170009,
20170009,
20170009,
20170009,
20170009,
20170009,
20170009,
20170010,
20170012,16-16-054
20170012,
20170012,
20170012,
20170021,
20170021,2016-29-611
20170021,
20170021,
20170021,
20170021,
20170021,
20170049,2016-29-610
20170049,
20170049,
20170049,
20170049,
20170013,
20170013,05-14-012
20170013,
20170013,
20170013,
20170014,
20170014,
20170014,22-16-007
20170015,2016-29-634
20170016,
20170016,
20170016,
20170016,214-6013
20170016,
20170024,
20170024,
20170024,
20170020,215-6039
20170020,
20170020,
20170020,
20170020,
20170019,215-6039
20170019,
20170019,
20170019,
20170019,
20170024,
20170024,
20170024,
20170024,
20170024,
20170037,
20170037,
20170030,
20170022,03-14-011
20170022,
20170022,
20170022,
20170037,United States
20170023,
20170023,
20170023,2016-29-625
20170023,
20170023,
20170023,
20170023,
20170030,
20170030,
20170030,
20170030,2016-29-606
20170030,
20170024,
20170024,
20170024,
20170024,214-3013-10527
20170025,
20170025,23-16-008
20170025,
20170025,
20170026,
20170026,
20170026,216-6027
20170026,
20170053,
20170053,2016-29-607
20170027,
20170053,
20170027,10-14-014
20170027,
20170027,
20170027,
20170027,
20170027,
20170027,
20170027,
20170028,
20170028,
20170028,
20170028,
20170028,2016-29-621
20170028,
20170029,
20170029,25-16-013
20170029,
20170029,
20090165,
20170043,
20170043,
20170043,215-5066
20170050,
20170050,
20170050,214-3999-10660
20170050,
20170050,
20170050,
20170050,
20170050,
20170050,
20170032,2016-29-656
20170032,
20170032,
20170032,
20170032,
20170033,
20170033,2016-29-615
20170033,
20170033,
20170033,
20170033,
20170034,
20170034,
20170034,
20170034,215-5064
20170035,
20170035,28-16-007
20170035,
20170036,214-5071
20170036,
20170036,
20170038,
20170038,
20170038,20-16-010
20170041,
20170041,
20170041,
20170041,
20170041,12-14-008
20170041,
20170040,217-5008
20170040,
20170040,
20170040,
20170039,
20170039,
20170037,13-16-007 
20170037,
20190124,
20190124,
20190124,
20170042,
20170042,215-5020
20170042,
20170042,
20170042,
20170039,
20170039,214-5020
20170044,
20170044,2016-29-645
20170044,
20170044,
20170044,
20170044,
20170044,
20170048,
20170048,
20170048,
20170048,
20170048,
20170048,
20170048,
20170048,
20170048,216-5014
20170045,
20170045,215-6036
20170045,
20170045,
20170046,
20170047,
20170047,215-5049
20170047,
20130140,
20130140,
20130140,
20170049,
20170049,
20130140,
20170050,
20170051,2016-29-647
20170051,
20170051,
20170051,
20170051,
20170052,
20170052,216-5012
20170052,
20170052,
20170052,
20170053,
20170054,
20170054,04-16-004
20170054,
20170054,
20170055,
20170055,
20170055,28-16-013
20170056,
20170056,
20170056,216-1008
20170056,
20170056,
20170056,15-040
20170056,
20170056,
20170056,
20170061,
20170057,
20170057,12-16-010
20170057,
20170057,
20170057,
20170061,
20170061,
20170061,
20170061,217-3000
20170061,
20170061,
20190124,216-9905
20160447,
20160448,
20170058,
20170058,
20170058,24-16-004
20160447,
20160448,
20170070,United States
20170070,
20170059,
20170059,214-5057
20170059,
20170059,
20170060,
20170060,213-5061
20170060,
20170060,
20110299,
20110310,
20110310,
20170062,
20170062,25-16-012
20170062,11-DG-11060400-004
20170062,
20170062,
20170062,
20180095,
20180095,217-5011
20180095,
20170089,
20170065,
20170065,
20170065,
20170065,17-011
20170065,02-16-008
20170065,
20170240,04-16-003
20170240,
20170240,
20170240,
20170070,10-16-012
20170064,
20170064,01-16-009
20170064,
20170063,
20170063,
20170063,
20170063,
20170063,2016-29-640
20170063,
20170063,
20170063,
20170063,
20170063,
20170063,
20170066,
20170066,2016-29-633
20170066,
20170072,
20170072,
20170072,10-16-006
20170071,
20170071,
20170071,10-16-004
20110143,S-15-0173
20110143,S-15-0174
20170067,
20170067,2016-29-633
20170067,
20170067,
20170068,
20170068,2016-29-633
20170068,
20170069,
20170069,
20170075,
20170075,
20170069,2016-29-633
20170226,
20170226,
20170226,215-5039
20170074,
20170074,216-1033
20170074,
20170074,
20170074,
20170074,
20170074,
20170073,
20170073,
20170073,27-16-004
20170134,
20170134,01-16-001
20170074,
20170134,
20170351,
20170078,13-16-008
20170078,
20170078,
20170075,215-3032-11657
20170075,
20170075,
20170075,
20170115,2016-29-613
20170115,
20170115,
20170115,
20170115,
20170116,
20170116,2016-29-613
20170116,
20170116,
20170116,
20170117,
20170117,2016-29-613
20170117,
20170117,
20170117,
20170110,2016-29-614
20170110,
20170110,
20170110,
20170109,2016-29-614
20170109,
20170109,
20170109,
20170108,2016-29-614
20170108,
20170108,
20170108,
20170077,
20170077,214-6006
20170077,
20170351,
20170351,
20170351,
20170351,02-16-010
20170079,14-16-002
20170079,
20170079,
20170079,
20170351,
20170084,
20170080,
20170080,
20170080,20-16-011
20170081,
20170081,
20170081,
20170350,
20170350,
20170350,
20170350,
20170350,02-16-011
20170350,
20170081,2017-30-721
20170161,
20170161,
20170161,
20170161,
20170161,
20170161,
20170161,2016-29-648
20170082,
20170082,
20170082,24-16-001
20170083,
20170083,215-6045
20170083,
20170084,
20170084,
20170085,
20170085,
20170085,
20170085,2017-30-720
20170086,
20170086,
20170086,26-16-015
20170088,
20170088,
20170088,
20170088,03-16-010
20170088,
20170087,
20170087,214-4999-11931
20170087,2013-10
20170087,
20170100,25-16-007
20170100,
20170100,
20170089,
20170089,
20170089,
20170089,
20170089,2017-30-743
20170089,
20170089,
20170084,215-4023
20180124,
20180124,
20180124,
20180124,2017-30-729
20170092,
20170092,
20170092,
20170092,
20170092,
20170090,
20170090,15-16-007
20170090,
20170092,217-5028
20170091,
20170091,28-16-012
20170091,
20170132,
20170132,13-16-001
20170132,
20170132,
20170131,
20170131,13-16-006
20170131,
20170099,
20170099,13-16-004
20170099,
20170099,
20170099,
20170097,
20170097,
20170097,2016-29-632
20170093,
20170093,16-16-007
20170093,
20170094,
20170094,
20170094,
20170094,04-16-002
20170095,
20170095,
20170095,22-16-003
20170096,2017-30-719
20170096,
20170096,
20170096,
20170246,
20170246,2017-30-744
20170246,
20170246,
20170108,
20170097,
20170109,
20170110,
20170098,
20170098,214-4888-11501
20170098,F15AC00611
20170098,17-PA-11060200-021
20170098,
20170138,
20170138,
20170138,
20170138,13-16-005
20170101,
20170101,
20170101,
20170101,
20170101,2016-29-639
20170101,
20170101,
20170099,
20170100,
20170105,
20170105,
20170105,214-4999-12291
20170105,
20170105,
20170112,06-16-001
20170112,
20170112,
20170102,06-16-007
20170102,
20170102,
20170102,
20170102,
20170102,
20170102,
20170097,
20170097,
20170103,
20170103,214-1034
20170104,06-16-008
20170104,
20170104,
20170104,
20170139,
20170139,
20170139,
20170104,
20170111,
20170111,
20170111,
20170111,
20170106,217-5029
20170106,
20170106,
20170106,
20170106,
20170113,
20170113,
20170121,
20170121,15-060
20170121,
20170121,
20170121,215-6018
20170107,
20170107,11-16-001
20170107,
20170107,
20170107,
20170118,
20170118,
20170118,14-16-013
20170111,
20170111,06-16-002
20170112,
20170114,17-16-008
20170114,
20170114,
20170113,01-14-009
20170115,
20170116,
20170117,
20170122,215-6051
20170122,
20170122,
20170122,
20170122,
20170122,
20170119,214-5062
20170119,
20170119,
20170119,
20170120,28-16-008
20170120,
20170120,
20170143,
20170143,
20170143,
20170143,
20170143,
20170143,2016-29-608
20170143,
20170130,
20170130,S-04-0035
20170130,P-04-0043
20170130,
20170121,
20170121,
20170121,
20170121,
20170123,
20170123,215-2022-11354
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170123,
20170124,
20170124,13-16-003
20170124,
20170126,
20170126,
20170126,12-16-003
20170126,
20170126,
20170126,
20170126,
20170126,
20170126,
20170125,
20170125,
20170125,12-16-002
20170127,
20170127,13-16-009
20170127,
20170125,
20170125,
20170125,
20170125,
20170125,
20170125,
20170127,
20170128,
20170128,
20170128,13-16-002
20170128,
20170129,
20170129,
20170129,
20170129,
20170129,
20170129,
20170129,217-4031
20170131,
20170130,
20170130,
20170130,216-4006
20170127,
20170133,
20170133,16-16-056
20170133,
20170133,
20170138,
20170140,
20170140,18-16-006
20170135,
20170135,
20170135,216-4000
20170135,
20170136,16-16-053
20170136,
20170136,
20170136,
20170137,
20170137,
20170137,2016-29-601
20170137,
20170137,
20170137,
20170178,
20170178,
20170178,215-5015
20170252,
20170252,215-5038
20170252,
20170140,
20170140,
20040671,
20040671,
20170141,
20170141,
20170141,
20170142,
20170142,
20170142,
20170142,212-4039
20170141,2017-30-731
20170142,
20170142,
20180532,215-6049
20170143,
20170162,
20170162,213-4030
20170162,
20170162,
20170162,
20170162,
20170162,
20170162,
20170162,
20170166,
20170166,
20170166,22-16-011
20170139,215-3003
20180532,
20170144,2017-30-724
20170144,
20170144,
20170144,
20170144,
20170144,
20170144,
20170144,
20170144,
20170144,
20170144,
20170145,
20170145,
20170145,
20170145,
20170145,2017-30-723
20170145,
20170145,
20170145,
20170145,
20170147,
20170147,16-16-002
20170147,
20170146,
20170149,
20170151,
20170151,215-4022
20170151,
20170149,16-16-004
20170151,
20170148,
20170149,
20170150,
20170152,
20170152,
20170152,
20170152,
20170153,
20170153,
20170153,
20170153,
20170154,02-16-002
20170154,042-16
20170154,
20170154,
20170139,
20170139,
20170155,
20170155,
20170155,02-16-001
20170156,
20170156,02-16-007
20170156,
20170156,
20170157,
20170157,
20170158,
20170158,091-15
20170158,
20170159,
20170159,
20170159,
20170160,
20170160,091-15
20170160,
20180241,
20180241,
20180241,
20180241,
20180241,217-3024
20170162,
20170163,
20170163,
20170163,216-5028
20170174,215-5029
20170174,
20170174,
20170174,
20180154,212-3999-9392
20180154,
20180154,
20180154,
20180154,
20170164,
20170164,215-6030
20170164,
20170164,
20170165,
20170165,
20170165,
20170165,20-18-007
20170277,
20170277,
20170168,06-16-009
20170168,
20170167,2017-30-722
20170167,
20170167,
20170167,
20170167,
20170167,
20170167,
20170167,
20170168,
20170172,217-5015
20170172,
20170172,
20170172,
20170172,
20170277,213-5075
20170169,20-18-001
20170169,
20170169,
20170170,
20170170,09-02-009
20170170,
20170170,
20170171,
20170171,09-02-009
20170171,
20170171,
20170173,
20170173,2016-29-617
20170173,
20170173,
20170173,
20170175,
20170175,
20170175,
20170175,15-16-054
20170177,
20170177,
20170177,
20170177,
20170177,
20170177,214-4024
20170176,
20170176,
20170176,
20170176,214-4024
20180152,212-3999-9834
20180152,
20180152,
20180152,
20180152,
20170256,
20170256,
20170256,
20170256,215-2043
20170256,
20170256,
20170256,
20170256,
20170256,
20170256,
20170190,217-5002
20170190,
20170190,
20170190,
20170190,
20170190,
20170179,
20170179,
20170179,
20170179,2017-30-730
20170179,
20170180,
20170180,
20170182,
20170182,
20170182,
20170182,
20170182,
20170182,
20170182,
20170182,
20170182,215-6015
20170181,
20170181,215-5020
20170181,
20170181,
20170181,
20170182,
20170183,
20170183,
20170183,
20170183,215-6015
20170183,
20170184,
20170184,
20170184,215-6015
20170184,
20170184,
20170184,
20170184,
20170185,
20170185,25-16-008
20170185,
20170186,
20170186,
20170187,
20170188,
20170188,
20170197,2017-30-711
20170197,
20170197,
20170197,
20170197,
20170189,
20170189,
20170189,
20170189,
20170189,
20170189,
20170189,
20170189,
20170189,
20170189,
20170189,217-2036
20170189,
20170295,
20170295,
20170190,
20170214,
20170214,
20170214,110-07
20170214,
20170214,
20170214,
20170220,
20170220,27-14-014
20170220,
20020412,
20170191,
20170192,
20170193,
20170195,
20170195,
20170195,215-5007
20170194,
20170180,23-16-010
20170196,
20170198,
20170199,
20170200,
20170200,
20170200,213-6022
20170312,
20170312,
20170312,213-6022
20170200,
20170312,
20170309,
20170312,
20170221,
20170221,
20170221,216-3039
20170221,
20170214,
20170221,
20170201,
20170202,
20170247,
20170203,
20170247,
20170247,
20170247,
20170247,217-3026
20170204,
20170205,
20170206,
20170207,
20170207,214-3027
20170207,
20170207,
20170208,
20170208,
20170209,
20170209,214-3027
20170209,
20170209,
20170209,
20170210,
20170210,
20170211,
20170211,04-16-011
20170211,
20170212,27-16-008
20170212,
20170212,
20170212,
20170213,
20170213,
20170213,217-1002
20170215,United States
20170215,
20170215,
20170215,
20170215,
20170215,216-1034
20170216,
20170216,
20170214,
20170225,
20170225,
20170217,
20170217,215-1038-11662
20170217,
20170217,
20170218,
20170218,
20170218,
20170218,
20170218,216-6041
20170219,
20170218,
20170218,
20170219,
20170219,
20170219,216-3039
20170221,
20170219,
20170219,
20170223,
20170223,
20170223,
20170223,
20170223,
20170223,217-4028
20170234,
20170234,
20170234,
20170234,
20170234,
20170234,
20170234,
20170234,2017-30-737
20170222,214-3026
20170222,
20170222,
20170222,
20170222,
20170222,
20170224,212-3022
20170224,
20170224,
20170224,
20180532,
20180489,
20180532,
20170238,
20170238,
20170238,
20180533,215-6049
20170238,
20170238,
20180489,S-06-0500
20170238,215-5062
20170238,
20180533,
20170228,
20170228,
20170228,
20170229,
20170227,
20170229,
20170227,
20170229,
20170229,216-3004
20170225,216-8205-14355
20170228,216-8205-14356
20170232,
20170232,2017-30-749
20170232,
20170232,
20170232,
20170232,
20170232,
20170232,
20170232,
20170232,
20170232,
20170232,
20170232,
20170232,
20170227,20-18-003
20170235,04-16-008
20170235,
20170235,
20170235,
20170245,
20170245,
20170245,11-16-012
20170243,
20170233,
20170233,23-16-022
20170233,
20170242,
20170244,
20170241,
20170230,
20170250,
20170279,
20170279,
20170279,
20170279,
20170279,215-8007-12713
20170279,
20170279,
20170279,
20170279,
20170279,
20170279,
20170279,
20180110,
20180110,23-16-030
20180110,
20170231,
20170231,
20170231,07-16-007
20170231,
20170236,
20170237,
20170239,
20170239,
20170239,217-5004
20170246,
20170281,11-127
20170245,
20170257,
20170257,
20170257,
20170248,
20170255,
20170250,
20170251,
20170254,08-16-005
20170254,
20170254,
20170254,
20170253,
20170268,
20170268,
20170268,
20170268,
20170258,
20170258,
20170258,
20170258,
20170154,
20170259,
20170259,
20170259,
20170269,
20170269,
20170260,
20170260,214-5007
20170260,
20170260,
20170260,
20170260,
20170256,
20170261,
20170261,
20170261,215-2043
20170261,
20170261,
20170261,
20170261,
20170261,
20170261,
20170261,
20170261,
20170263,
20170264,
20170265,
20170266,
20170267,
20180478,
20170269,
20170269,
20160196,S-06-0566
20160196,S-06-0567
20170286,
20170286,2017-30-725
20170122,S-06-0463
20170122,S-06-0464
20170122,S-06-0501
20170122,P-06-0143
20170122,P-06-0144
20170280,
20170280,10-16-002
20170280,
20170284,
20170284,
20170284,08-16-001
20170284,
20170284,
20170270,
20170270,214-5007
20170270,
20170270,
20170270,
20170271,
20170271,214-5007
20170271,
20170271,
20170271,
20170283,
20170283,
20170283,08-16-002
20170142,P-13-0205
20170142,P-13-0219
20170142,S-13-0005
20170142,S-13-0006
20170142,S-13-0007
20170142,S-13-0048
20170283,
20170283,
20170283,
20170283,
20170272,
20170272,
20170272,
20170272,217-6012
20170272,
20170272,
20170276,
20170276,
20170276,
20170276,
20170276,
20170276,
20170273,
20170273,10-16-011
20170273,
20170274,214-5018
20170274,
20170274,
20170274,
20170274,
20170274,
20170274,
20170274,
20170200,
20170268,216-8205-14356
20170269,216-8205-14356
20170275,
20170275,
20170275,
20170275,
20170275,
20170275,
20170275,
20170275,
20170275,
20170275,
20170275,216-1003
20170275,15-032
20170275,S-01-0051
20170285,
20170285,2017-30-726
20170276,2017-30-739
20170278,08-16-003
20170278,
20170278,
20170276,
20170278,
20170290,
20170290,
20170290,13-16-010
20170290,
20170290,
20170290,
20170282,
20170282,
20170282,
20170282,216-3010-12093
20170282,
20170282,
20170353,2017-30-747
20170353,
20170353,
20170353,
20170353,
20170353,
20170353,
20170084,S-13-0089
20170353,
20170353,
20170353,
20170353,
20170353,
20170353,
20170353,
20170353,
20170353,
20170353,
20170287,
20170287,18-16-015
20170287,
20170353,
20170352,
20180489,
20170352,
20180489,
20170352,
20170352,
20170352,
20170352,
20180532,
20170352,
20180533,
20170352,
20170288,18-16-019
20170352,
20170288,
20170288,
20170352,
20170352,
20170352,
20170288,
20170299,
20170299,
20170299,06-18-003
20170299,
20180135,
20180135,
20170291,
20170291,213-3028-9815
20170291,
20170291,
20170289,17-18-001
20170289,
20170289,
20170309,
20170309,
20170309,213-6022
20170311,
20170311,
20170311,213-6022
20170311,
20170313,
20170313,
20170311,
20170309,
20170310,
20170310,
20170310,213-6022
20170313,213-6022
20170310,
20170313,
20170313,
20170314,
20170314,
20170314,213-6022
20170310,
20170314,
20170314,
20170352,2017-30-748
20170293,
20170293,2017-30-732
20170293,
20170293,
20170293,
20170293,
20170293,
20170293,
20170293,
20170293,
20170293,
20170293,
20170293,
20170292,215-4014
20170292,
20170292,
20170292,S-13-0025
20170292,
20190193,
20190193,
20170296,16-18-053
20170296,
20170294,
20170296,
20170296,
20170294,21-18-007
20170294,
20170294,
20170297,
20170297,21-18-005
20170297,
20170297,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170302,
20170300,2017-30-703
20170300,
20170318,216-8010-12954
20170318,
20170318,
20170318,
20170318,
20170318,
20170276,
20170300,
20170300,
20170300,
20170300,
20180467,04-16-006
20180467,
20180467,
20180467,
20170301,
20170302,216-8010-12957
20170330,
20180533,
20160219,P-13-0229
20170303,25-18-002
20170329,
20170303,
20160219,
20160219,
20170303,
20170328,
20170304,
20170305,
20170306,17-18-003
20170306,
20170306,
20170307,
20180152,
20170315,
20170308,
20180097,
20180097,216-5026
20180097,
20170316,
20170320,
20170218,
20170317,
20170336,
20170336,214-4999-10734
20170336,
20170336,
20170295,216-5001
20170363,
20170363,05-16-002
20170363,
20170363,
20170319,
20170319,
20170319,26-16-004
20170321,
20170322,
20170323,
20170324,12-16-004
20170324,
20170324,
20170324,
20170325,
20180188,
20180188,
20180188,23-18-003
20170346,
20170374,23-18-005
20170374,
20170374,
20170326,
20170327,
20170331,
20170332,
20170333,
20180210,2017-30-709
20180210,
20180210,
20180210,
20180210,
20180210,
20170334,
20170335,
20170337,
20170338,
20170339,
20170339,13-16-011
20170339,
20170339,
20180535,
20170340,
20170341,
20170342,
20170343,
20170344,
20170345,
20170347,
20170348,
20170348,
20170348,
20170348,
20170348,
20170349,
20170349,20-18-006
20180535,215-1038-11662
20180535,
20170354,14-18-004
20170354,
20170354,
20170356,
20170356,
20170356,
20170355,
20170355,216-5000
20170355,
20170356,217-5046
20170357,
20170357,
20170357,
20170358,
20170358,S-13-0207
20170358,
20170358,217-4001
20170360,
20170360,
20170360,214-3999-10659
20170385,
20170359,215-6012
20170359,T-16473-14
20170359,T-17378-16
20170359,T-18200-18
20170359,F15AC00502
20170359,
20170359,
20170361,215-6013
20170361,T-16473-14
20170361,T-17378-16
20170361,T-18200-18
20170361,F15AC00502
20170361,
20170361,
20170386,
20170387,
20170388,
20170389,
20170360,
20170362,
20170362,11-16-008
20170362,
20170362,
20170362,
20180099,
20180099,
20180099,07-16-001
20180099,
20180099,
20180099,
20180099,
20170364,216-3022-12348
20170364,
20170364,
20170364,
20170365,
20170365,08-16-006
20170365,
20170372,2017-30-702
20170372,
20170372,
20170372,
20170366,
20170366,215-5026
20170366,
20170372,
20170372,
20170368,
20170368,
20170368,
20170368,
20170368,
20170368,
20170368,
20170368,2017-30-710
20150547,
20170378,
20170378,
20170378,214-3999-10659
20170378,
20170379,
20170379,
20170379,214-3999-10659
20170379,
20170380,
20170380,
20170380,214-3999-10659
20170380,
20170381,
20170381,
20170381,214-3999-10659
20170381,
20170382,
20170382,
20170382,214-3999-10659
20170382,
20170383,
20170383,
20170383,214-3999-10659
20170383,
20170384,
20170384,
20170384,214-3999-10659
20170384,
20170385,
20170385,
20170385,214-3999-10659
20170385,
20170386,
20170386,
20170386,214-3999-10659
20170386,
20170387,
20170387,
20170387,214-3999-10659
20170387,
20170388,
20170388,
20170388,214-3999-10659
20170388,
20170389,
20170389,
20170389,214-3999-10659
20170389,
20180136,
20180136,
20180136,213-5040
20170369,
20170369,217-3014-12857
20170369,
20170367,
20170367,
20170367,08-16-009
20170357,10-16-001
20170390,
20170390,
20170390,
20170390,214-3999-10659
20170390,
20170391,
20170391,
20170391,
20170391,214-3999-10659
20170391,
20170370,
20170349,
20170349,
20170392,
20170392,
20170392,
20170392,214-3999-10659
20170392,
20170393,
20170393,
20170393,
20170393,214-3999-10659
20170393,
20170394,
20170394,
20170394,
20170394,214-3999-10659
20170394,
20170395,
20170395,
20170395,
20170395,214-3999-10659
20170395,
20170396,
20170396,
20170396,
20170396,214-3999-10659
20170396,
20170397,
20170397,
20170397,
20170397,214-3999-10659
20170397,
20170398,
20170398,
20170398,
20170398,214-3999-10659
20170398,
20170399,
20170399,
20170399,
20170399,214-3999-10659
20170399,
20170369,
20170208,214-3027
20170210,214-3027
20170375,
20170375,
20170302,P-15-0217
20170375,
20170375,
20170375,
20170375,
20170375,
20170370,
20170370,
20170370,
20170370,
20170375,
20170370,
20170375,
20170370,
20170371,
20170371,
20170371,
20170371,
20170371,
20170371,2017-30-751
20180526,
20170377,
20170377,
20170377,
20170377,
20170377,
20170401,
20170401,2017-30-718
20170401,
20170401,
20170401,
20170401,
20170401,
20170373,
20170373,035-18
20170373,
20160402,P-06-0037
20180532,P-06-0038
20180533,P-06-0039
20150162,S-06-0543
20170135,P-05-0045
20160219,S-13-0062
20160219,S-13-0076
20170403,
20170403,
20170403,
20170403,
20170403,
20170403,215-5062
20170403,
20180501,
20180501,216-3003-12075
20180501,
20180501,
20180501,
20180501,
20180501,
20180501,
20180501,
20180501,
20180501,
20180501,
20180501,
20180501,
20180502,
20180502,216-3003-12075
20180502,
20180502,
20180502,
20180502,
20180502,
20180502,
20180502,
20180502,
20180502,
20180502,
20180502,
20180502,
20170375,2017-30-742
20170376,
20170376,17-18-004
20170376,
20150574,S-13-0083
20170377,2017-30-741
20170402,
20170402,
20170402,
20170402,
20170402,2017-30-717
20170402,
20170402,
20170360,
20170360,
20170378,
20170378,
20170379,
20170379,
20170380,
20170380,
20170381,
20170381,
20170382,
20170382,
20170383,
20170383,
20170384,
20170384,
20170385,
20170385,
20170386,
20170386,
20170387,
20170387,
20170388,
20170388,
20170389,
20170389,
20170390,
20170390,
20170391,
20170391,
20170392,
20170392,
20170393,
20170393,
20170394,
20170394,
20170395,
20170395,
20170396,
20170396,
20170397,
20170397,
20170398,
20170398,
20170399,
20170399,
20170400,28-18-001
20170400,
20170400,
20180001,
20180001,
20180001,02-18-001
20180003,
20180003,
20180003,
20180003,
20180003,
20180003,2017-30-734
20180003,
20180003,
20180003,
20180002,
20180002,
20180002,217-5044
20180116,
20180116,05-16-001
20180116,
20180116,
20180116,
20170234,
20180003,
20180107,
20180107,
20180107,214-1008-10450
20180107,
20180004,
20180005,
20180006,
20180007,
20180008,P-06-0073
20180009,
20180010,
20180011,
20180012,
20180013,
20180014,
20180015,
20180016,
20180017,
20180018,
20180019,
20180020,
20180021,
20180022,
20180023,
20180024,
20180025,
20180026,
20180027,
20180094,S-05-0122
20180028,
20180029,
20180030,
20180031,
20180032,
20180033,
20180034,
20180035,
20180036,
20180037,
20180038,
20180039,
20180040,
20180041,
20180042,
20180043,
20180044,
20180045,
20180046,
20180047,
20180048,
20180050,
20180051,
20180052,
20180053,
20180054,
20180055,
20180056,
20180057,
20180058,
20180059,
20180060,
20180061,
20180062,
20180063,
20180064,
20180065,
20180066,
20180067,
20180068,
20180069,S-14-0123
20180070,
20180071,
20180072,
20180073,
20180074,
20180075,
20180076,
20180077,
20180078,
20180079,
20180080,
20180081,
20180082,
20180083,
20180084,
20180085,
20180086,
20180087,
20180088,
20180089,
20180090,
20180091,
20180092,
20180093,
20180004,P-01-0505
20180005,P-02-0538
20180006,P-05-0048
20180007,P-06-0054
20130515,P-15-0257
20180009,P-06-0092
20180010,P-06-0093
20180011,P-06-0094
20180012,P-06-0104
20180013,P-06-0156
20180014,P-06-0158
20180015,P-15-0316
20180016,S-01-0044
20180017,S-02-0023
20180018,S-02-0161
20180019,S-02-0296
20180020,S-02-0395
20180021,S-02-0453
20180022,S-02-0463
20180023,S-02-0465
20180024,S-03-0003
